ID,Day,Site,Genus,Species,Project,Experiment,Plot_ID,Individual_nr,Leaf_nr,Plant_Height_cm,Plant_Length_cm,Bulk_nr_leaves,Length_cm,Wet_Mass_g,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Remark,LeafArea_cm2.x,LeafArea_cm2.y
AOT7539,14,TRE,Paspalum,bonplandianum,T,C,2,2,2,6.5,7.3,NA,NA,0.03,0.262,0.168,0.117,NA,2.2640000000000002,2.2640000000000002
AOK9318,14,TRE,Paspalum,bonplandianum,T,C,2,1,5,3.6,6.7,NA,NA,0.052,0.318,0.229,0.128,NA,3.626,3.626
CGA3269,14,TRE,Paspalum,bonplandianum,T,C,2,1,4,3.6,6.7,NA,NA,0.053,0.267,0.183,0.126,NA,4.106,4.106
BUS1756,14,TRE,Paspalum,bonplandianum,T,C,4,2,4,6.5,7.3,NA,NA,0.026,0.257,0.176,0.117,NA,1.962,1.962
BKX7899,14,TRE,Vaccinium,floribundum,T,C,4,1,3,20,NA,5,NA,0.06,0.396,0.393,0.379,NA,2.0380000000000003,2.0380000000000003
CFB5184,14,TRE,Lachemilla,orbiculata,T,C,1,1,4,2.6,NA,1,NA,0.171,0.253,0.287,0.281,NA,4.395,4.395
CWW4359,14,TRE,Halenia,umbellata,T,C,4,2,1,8,NA,NA,NA,0.078,0.328,0.299,0.304,NA,2.7319999999999998,2.7319999999999998
CEX5438,14,TRE,Lachemilla,orbiculata,T,C,1,1,5,2.6,NA,1,NA,0.183,0.296,0.356,0.295,NA,3.703,3.703
CXN3306,14,TRE,Lachemilla,orbiculata,T,C,1,2,5,3.3,NA,1,NA,0.068,0.283,0.304,0.263,Partial Leaf,2.134,2.134
CET3376,14,TRE,Lachemilla,orbiculata,T,C,1,1,3,2.6,NA,1,NA,0.123,0.324,0.323,0.315,NA,3.948,3.948
CLC5316,14,TRE,Gaultheria,glomerata,T,C,2,2,4,11,NA,NA,NA,0.172,0.452,0.445,0.453,NA,4.561,4.561
CLG6515,14,TRE,Gaultheria,glomerata,T,C,2,2,5,11,NA,NA,NA,0.143,0.451,0.425,0.426,NA,4.04,4.04
CMQ4234,14,TRE,Paspalum,bonplandianum,S,NA,NA,1,NA,NA,NA,2,NA,0.183,0.103,0.111,0.108,NA,8.603,8.603
CMS0471,14,TRE,Halenia,umbellata,T,C,2,2,3,7,NA,NA,NA,0.029,0.208,0.217,0.22,NA,1.068,1.068
AOB9208,14,TRE,Rhynchospora,macrochaeta,T,C,1,1,4,40.6,46.1,NA,NA,0.597,0.341,0.323,0.305,NA,18.737000000000002,18.737000000000002
APB5067,14,TRE,Gaultheria,glomerata,T,C,1,2,1,3.6,NA,NA,NA,0.033,0.376,0.369,0.334,NA,0.9720000000000001,0.9720000000000001
CWG6070,14,TRE,Halenia,umbellata,T,C,3,2,1,4.5,NA,NA,NA,0.033,0.226,0.24,0.187,NA,1.191,1.191
AOF3079,14,TRE,Rhynchospora,macrochaeta,T,C,1,1,5,40.6,46.1,NA,NA,0.55,0.301,0.312,0.298,Around 10cm of the tip is browned,20.386,20.386
CXM0274,14,TRE,Lachemilla,orbiculata,T,C,1,2,3,3.3,NA,NA,NA,0.173,0.307,0.253,0.336,NA,3.449,3.449
CWK0867,14,TRE,Halenia,umbellata,T,C,4,2,4,8,NA,NA,NA,0.058,0.232,0.25,0.276,Herbivory mark on the side,2.106,2.106
CWZ4760,14,TRE,Halenia,umbellata,T,C,1,1,1,6,NA,NA,NA,0.036,0.258,0.29,0.304,NA,1.078,1.078
AOS8317,14,TRE,Paspalum,bonplandianum,T,C,2,2,3,6.5,7.3,NA,NA,0.053,0.137,0.132,0.122,NA,3.4459999999999997,3.4459999999999997
AOY4173,14,TRE,Gaultheria,glomerata,T,C,1,2,2,3.6,NA,NA,NA,0.072,0.465,0.486,0.485,NA,1.7570000000000001,1.7570000000000001
COB5911,14,TRE,Lachemilla,orbiculata,T,C,3,2,3,4,NA,NA,NA,0.094,0.286,0.258,0.331,NA,2.3160000000000003,2.3160000000000003
CMT6881,14,TRE,Halenia,umbellata,T,C,2,2,1,7,NA,NA,NA,0.025,0.223,0.22,0.216,NA,0.83,0.83
CLK3912,14,TRE,Paspalum,bonplandianum,T,C,5,1,1,8.5,14,NA,NA,0.063,0.187,0.154,0.191,NA,4.663,4.663
CNX3247,14,TRE,Lachemilla,orbiculata,T,C,3,2,2,4,NA,NA,NA,0.123,0.43,0.384,0.396,No stiples,3.6719999999999997,3.6719999999999997
CNL3516,14,TRE,Lachemilla,orbiculata,T,C,3,1,2,5.5,NA,NA,NA,0.1,0.336,0.342,0.297,NA,2.7579999999999996,2.7579999999999996
CWB8675,14,TRE,Halenia,umbellata,T,C,3,2,3,4.5,NA,NA,NA,0.02,0.26,0.222,0.322,NA,0.67,0.67
CWF2802,14,TRE,Halenia,umbellata,T,C,2,2,4,4.5,NA,NA,NA,0.032,0.224,0.25,0.243,NA,1.118,1.118
CWC6163,14,TRE,Halenia,umbellata,T,C,3,1,5,4.5,NA,2,NA,0.04,0.277,0.25,0.247,NA,1.5859999999999999,1.5859999999999999
AQB6889,14,TRE,Gaultheria,glomerata,T,C,1,2,4,3.6,NA,NA,NA,0.051,0.502,0.454,0.411,NA,1.356,1.356
AOV9184,14,TRE,Gaultheria,glomerata,T,C,1,1,3,4.7,NA,NA,NA,0.079,0.545,0.533,0.527,NA,1.972,1.972
CWJ0701,14,TRE,Halenia,umbellata,T,C,3,2,5,4.5,NA,NA,NA,0.013,0.18,0.194,0.16,NA,0.635,0.635
CEW2172,14,TRE,Paspalum,bonplandianum,T,C,1,1,2,5.7,8.6,NA,NA,0.03,0.117,0.116,0.104,NA,2.225,2.225
CNK4607,14,TRE,Vaccinium,floribundum,T,C,5,2,2,5.7,NA,5,NA,0.037,0.282,0.252,0.265,NA,1.419,1.419
CFF6243,14,TRE,Paspalum,bonplandianum,T,C,1,2,3,7.1,8.5,NA,NA,0.044,0.136,0.123,0.165,Scan: tip slightly bent,2.989,2.989
BVA6015,14,TRE,Vaccinium,floribundum,T,C,4,1,1,NA,5,NA,NA,0.066,0.401,0.393,0.421,NA,1.983,1.983
APT4506,14,TRE,Halenia,umbellata,T,C,4,1,2,10,NA,NA,NA,0.023,0.216,0.27,0.206,NA,0.837,0.837
APW1977,14,TRE,Paspalum,bonplandianum,S,NA,NA,2,NA,NA,3,NA,NA,0.19,0.109,0.11,0.111,2020_03_14_1440_QUE_PABO_2_AT,19.726,19.726
AQA0121,14,QUE,Paspalum,bonplandianum,S,NA,4,NA,NA,NA,NA,3,NA,0.832,0.191,0.296,0.226,2020_03_14_1442_QUE_PABO_4_AT,21.593,21.593
COC7593,14,TRE,Lachemilla,orbiculata,T,C,4,1,5,6,NA,NA,NA,0.164,0.25,0.298,0.294,NA,3.949,3.949
CXB4941,14,TRE,Halenia,umbellata,T,C,1,2,4,3.9,NA,NA,NA,0.025,0.192,0.222,0.232,NA,0.786,0.786
APF2990,14,TRE,Gaultheria,glomerata,T,C,1,1,5,4.7,NA,NA,NA,0.101,0.447,0.461,0.469,NA,2.435,2.435
APQ5417,14,TRE,Lachemilla,orbiculata,T,C,1,1,1,2.6,NA,1,NA,0.099,0.247,0.248,0.244,NA,2.677,2.677
CXJ2040,14,TRE,Lachemilla,orbiculata,T,C,1,2,4,3.3,NA,1,NA,0.136,0.775,0.487,0.437,NA,2.467,2.467
CWX0387,14,TRE,Halenia,umbellata,T,C,1,2,3,3.9,NA,NA,NA,0.015,0.224,0.299,0.288,NA,0.488,0.488
CWT5112,14,TRE,Halenia,umbellata,T,C,1,2,2,3.5,NA,NA,NA,0.015,0.191,0.174,0.19,NA,0.694,0.694
CWV6534,14,TRE,Halenia,umbellata,T,C,1,1,2,6,NA,NA,NA,0.048,0.253,0.261,0.275,NA,1.49,1.49
AVC5700,12,ACJ,Lachemilla,orbiculata,T,C,2,2,5,9,NA,NA,NA,0.187,0.223,0.235,0.28,NA,3.998,3.998
AEQ0208,12,ACJ,Lachemilla,orbiculata,T,C,5,3,1,4,NA,NA,NA,0.061,0.201,0.215,NA,NA,1.881,1.881
ADS8840,12,ACJ,Lachemilla,orbiculata,T,C,2,3,2,3,NA,NA,NA,0.061,0.222,0.23,NA,NA,1.999,1.999
AFD4050,12,ACJ,Lachemilla,orbiculata,T,C,4,3,2,5,NA,NA,NA,1.04,0.268,0.255,0.27,NA,2.78,2.78
AAA0656,12,ACJ,Paspalum,bonplandianum,T,C,4,2,3,16,17,NA,NA,0.075,0.093,0.11,NA,NA,5.035,5.035
ADL2925,12,ACJ,Lachemilla,orbiculata,T,C,4,3,4,5,NA,NA,NA,0.117,0.317,0.31,0.308,NA,2.83,2.83
AST6955,12,ACJ,Paspalum,bonplandianum,T,C,5,3,3,13,NA,NA,NA,0.15,0.145,NA,NA,Length missing,3.802,3.802
ACS7639,12,ACJ,Paspalum,bonplandianum,T,C,5,3,4,13,NA,NA,NA,0.077,0.116,0.128,NA,NA,5.16,5.16
AEL6713,12,ACJ,Eriosorus,cheilanthoides,T,C,1,2,NA,30,NA,NA,NA,0.451,0.301,0.28,0.28,NA,13.876,13.876
ACO2537,12,ACJ,Eriosorus,cheilanthoides,T,C,1,3,NA,22,NA,NA,NA,0.354,0.483,0.504,0.41,NA,9.147,9.147
ACN0692,12,ACJ,Eriosorus,cheilanthoides,T,C,1,4,NA,51,NA,NA,NA,1.131,0.669,0.682,0.729,NA,16.857000000000003,16.857000000000003
ACC7360,12,ACJ,Halenia,umbellata,T,C,3,2,1,8.8,NA,NA,NA,0.078,0.27,0.258,0.322,NA,2.306,2.306
ACR1445,12,ACJ,Paspalum,bonplandianum,T,C,5,3,2,13,NA,NA,NA,0.068,0.159,0.134,0.129,NA,4.384,4.384
ACK2064,12,ACJ,Halenia,umbellata,T,C,5,2,5,7,NA,NA,NA,0.052,0.283,0.307,0.318,NA,1.665,1.665
AUW5810,12,ACJ,Paspalum,bonplandianum,T,C,5,2,3,20,NA,NA,NA,0.084,0.123,0.144,0.138,Length missing,5.906,5.906
ATE4287,12,ACJ,Halenia,umbellata,T,C,5,2,2,7,NA,NA,NA,0.061,0.333,0.319,0.299,NA,2.052,2.052
ABM7299,12,ACJ,Halenia,umbellata,T,C,5,2,1,7,NA,NA,NA,0.07,0.304,0.298,0.296,NA,2.289,2.289
ATR1676,12,ACJ,Paspalum,bonplandianum,T,C,4,2,1,16,17,NA,NA,0.054,0.113,0.15,0.248,NA,4.197,4.197
ATZ3172,12,ACJ,Paspalum,bonplandianum,T,C,4,1,5,19,19,NA,NA,0.097,0.148,0.172,0.144,NA,7.306,7.306
ADQ6888,12,ACJ,Paspalum,bonplandianum,T,C,4,1,4,19,19,NA,NA,0.093,0.332,0.165,0.141,NA,7.166,7.166
AWQ8039,12,ACJ,Eriosorus,cheilanthoides,T,C,4,3,NA,16,NA,NA,NA,0.793,0.371,0.254,0.251,Leaf # missing,14.647,14.647
ASR6625,12,ACJ,Paspalum,bonplandianum,T,C,2,2,1,8,NA,NA,NA,0.028,0.094,0.145,0.164,NA,1.833,1.833
AUL0806,12,ACJ,Halenia,umbellata,T,C,1,3,3,11,12,NA,NA,0.073,0.221,0.21,0.208,NA,2.487,2.487
AUD7270,12,ACJ,Paspalum,bonplandianum,T,C,4,1,3,19,19,NA,NA,0.1,0.137,0.168,0.211,NA,7.776,7.776
AAX4219,12,ACJ,Paspalum,bonplandianum,T,C,3,1,2,12,16,NA,NA,0.084,0.122,0.128,0.166,NA,6.221,6.221
ADM3986,12,ACJ,Lachemilla,orbiculata,T,C,4,3,5,5,NA,NA,NA,0.14,0.299,0.308,0.4,NA,2.951,2.951
ACX1351,12,ACJ,Lachemilla,orbiculata,T,C,4,2,1,2,NA,NA,NA,0.175,0.333,0.252,0.355,NA,4.235,4.235
AVB4528,12,ACJ,Lachemilla,orbiculata,T,C,3,2,2,6,NA,NA,NA,0.096,0.24,0.248,0.248,NA,3.334,3.334
AVJ3855,12,ACJ,Lachemilla,orbiculata,T,C,3,2,3,6,NA,NA,NA,0.127,0.249,0.236,0.244,NA,4.069,4.069
AVE4471,12,ACJ,Lachemilla,orbiculata,T,C,3,2,4,6,NA,NA,NA,0.143,0.267,0.249,0.233,NA,3.306,3.306
AVG6257,12,ACJ,Lachemilla,orbiculata,T,C,3,2,5,6,NA,NA,NA,0.066,0.24,0.221,0.218,NA,2.604,2.604
ACF7763,12,ACJ,Halenia,umbellata,T,C,3,3,3,9.6,NA,NA,NA,0.06,0.34,0.367,0.337,Height missing,2.073,2.073
BHD6397,12,ACJ,Vaccinium,floribundum,T,C,3,2,2,12,NA,5,NA,0.098,0.248,0.301,0.226,NA,2.746,2.746
BGV5645,12,ACJ,Vaccinium,floribundum,T,C,3,2,1,12,NA,5,NA,0.779,0.426,0.26,0.366,NA,3.175,3.175
AZH7991,12,ACJ,Vaccinium,floribundum,T,C,3,3,NA,35,NA,5,NA,0.085,0.478,0.47,0.467,NA,2.382,2.382
BJV0427,12,ACJ,Vaccinium,floribundum,T,C,5,3,NA,23,NA,5,NA,0.118,0.524,0.512,0.505,NA,3.0789999999999997,3.0789999999999997
BAS8693,12,ACJ,Pernettya,prostrata,T,C,2,1,NA,30,NA,5,NA,0.138,0.697,0.691,0.694,NA,2.491,2.491
BBA5533,12,ACJ,Pernettya,prostrata,T,C,2,3,NA,16,NA,5,NA,0.128,0.581,0.601,0.608,NA,3.218,3.218
BAO4136,12,ACJ,Miconia,rotundifolia,T,C,5,3,NA,7,NA,NA,NA,0.064,0.424,0.63,0.608,NA,1.618,1.618
AZX9133,12,ACJ,Vaccinium,floribundum,T,C,1,1,4,25,37.1,5,NA,0.077,0.438,0.43,0.378,NA,2.422,2.422
AZS4412,12,ACJ,Hypericum,andinum,T,C,1,2,NA,31,10,NA,NA,0.039,0.106,0.145,0.126,NA,2.819,2.819
BAW3818,12,ACJ,Pernettya,prostrata,T,C,2,2,NA,34,NA,5,NA,0.063,0.422,0.399,0.419,NA,1.812,1.812
AYX1168,12,ACJ,Hypericum,andinum,T,C,3,3,NA,24,10,NA,NA,0.034,0.133,0.099,0.084,NA,1.944,1.944
BGO2684,12,ACJ,Hypericum,andinum,T,C,5,2,NA,21,10,NA,NA,0.027,0.082,0.056,0.1,NA,1.799,1.799
AZZ2175,12,ACJ,Lycopodium,clavatum,T,C,3,2,NA,8,10,NA,NA,0.252,0.185,0.18,0.109,NA,9.92,9.92
BGS2584,12,ACJ,Hypericum,andinum,T,C,5,3,NA,24,10,NA,NA,0.031,0.095,0.075,0.061,NA,1.854,1.854
BEN2415,12,ACJ,Rhynchospora,macrochaeta,T,C,5,2,5,41,66,NA,NA,0.569,0.18,0.237,0.247,NA,22.535,22.535
BFB3216,12,ACJ,Rhynchospora,macrochaeta,T,C,5,1,5,48,78,NA,NA,0.694,0.245,0.242,0.254,NA,26.932,26.932
BEV7128,12,ACJ,Rhynchospora,macrochaeta,T,C,5,1,3,48,78,NA,NA,0.841,0.253,0.245,0.254,NA,30.182000000000002,30.182000000000002
BAQ2582,12,ACJ,Lycopodium,clavatum,T,C,1,1,NA,24,10,NA,NA,0.173,0.111,0.14,0.167,NA,8.071,8.071
AZL7227,12,ACJ,Miconia,rotundifolia,T,C,5,1,NA,6,NA,NA,NA,0.119,0.482,0.454,0.444,NA,3.206,3.206
AWB0237,12,ACJ,Miconia,rotundifolia,T,C,2,1,NA,14,NA,NA,NA,0.069,0.393,0.47,0.443,NA,1.924,1.924
AYY7742,12,ACJ,Miconia,rotundifolia,T,C,2,2,NA,15,NA,NA,NA,0.084,0.502,0.402,0.429,NA,2.147,2.147
BCU4388,12,ACJ,Miconia,rotundifolia,T,C,2,3,NA,16,NA,NA,NA,0.119,0.527,0.505,0.489,NA,2.854,2.854
BEQ4363,12,ACJ,Rhynchospora,macrochaeta,T,C,4,3,1,44,57,NA,NA,0.371,0.248,0.236,0.242,"Top 5 cm = brown, Minor brown splotching",16.07,16.07
BEY0184,12,ACJ,Rhynchospora,macrochaeta,T,C,4,3,2,44,57,NA,NA,0.299,0.275,0.258,0.221,NA,12.383000000000001,12.383000000000001
BKQ1585,12,ACJ,Carex,pichinchensis,T,C,1,1,NA,23,34,NA,NA,0.446,0.247,0.213,0.226,NA,15.067,15.067
BKM1599,12,ACJ,Carex,pichinchensis,T,C,1,2,NA,22,34,NA,NA,0.357,0.279,0.212,0.202,NA,15.544,15.544
BEU6992,12,ACJ,Rhynchospora,macrochaeta,T,C,4,3,3,44,57,NA,NA,0.419,0.184,0.243,0.253,Top 12 cm = brown,16.864,16.864
BEM5407,12,ACJ,Rhynchospora,macrochaeta,T,C,4,3,4,44,57,NA,NA,0.463,0.259,0.253,0.233,Top 8 cm = brown/splotchy,18.631,18.631
AZU4350,12,ACJ,Miconia,rotundifolia,T,C,5,2,NA,7,NA,NA,NA,0.088,0.278,0.289,0.266,NA,2.31,2.31
BCO4071,12,ACJ,Chaptalia,cordata,T,C,5,1,NA,24,NA,NA,NA,0.838,0.416,0.542,0.353,NA,14.207,14.207
AHL5228,12,ACJ,Chaptalia,cordata,T,C,2,3,NA,5,NA,NA,NA,0.118,0.292,0.34,0.311,Brown spot,2.819,2.819
AHM4164,12,ACJ,Chaptalia,cordata,T,C,2,2,NA,15,NA,NA,NA,0.573,0.375,0.337,0.371,NA,12.333,12.333
AHN7253,12,ACJ,Chaptalia,cordata,T,C,2,1,NA,4,NA,NA,NA,0.117,0.3,0.39,0.336,NA,2.75,2.75
BIH0217,12,ACJ,Gaultheria,glomerata,T,C,2,3,NA,NA,NA,NA,NA,0.108,0.442,0.421,0.416,plant height missing,2.54,2.54
AZK4604,12,ACJ,Hypericum,andinum,T,C,2,1,NA,41,10,NA,NA,0.046,0.051,0.057,0.136,NA,2.808,2.808
AZG0737,12,ACJ,Hypericum,andinum,T,C,1,1,NA,19,10,NA,NA,0.047,0.075,0.086,0.067,NA,2.791,2.791
ABV7405,12,ACJ,Paspalum,bonplandianum,T,C,1,1,3,18,21,NA,NA,0.064,0.111,0.109,NA,NA,5.176,5.176
ASQ7083,12,ACJ,Paspalum,bonplandianum,T,C,2,3,1,NA,NA,NA,NA,0.081,0.98,0.96,NA,NA,4.316,4.316
ASP0769,12,ACJ,Paspalum,bonplandianum,T,C,2,3,2,NA,NA,NA,NA,0.074,0.104,0.11,NA,NA,5.444,5.444
AEW0937,12,ACJ,Paspalum,bonplandianum,T,C,3,2,2,16,20,NA,NA,0.095,0.112,0.118,NA,NA,5.83,5.83
AEX8835,12,ACJ,Paspalum,bonplandianum,T,C,5,1,3,18,NA,NA,NA,0.084,0.128,0.135,NA,NA,6.513,6.513
ADN2106,12,ACJ,Paspalum,bonplandianum,T,C,5,1,5,18,NA,NA,NA,0.049,0.106,0.11,NA,NA,3.637,3.637
ACU2880,12,ACJ,Paspalum,bonplandianum,T,C,2,2,2,8,NA,NA,NA,0.026,0.126,0.129,NA,NA,1.878,1.878
BHC0873,12,ACJ,Vaccinium,floribundum,T,C,3,1,5,27,NA,5,NA,0.078,0.485,0.516,0.538,NA,2.134,2.134
AII6146,12,QUE,Werneria,nubigena,T,BB,5,2,NA,5,NA,NA,NA,0.173,0.571,0.585,0.617,NA,3.099,3.099
AWV1958,12,QUE,Werneria,nubigena,T,BB,4,3,NA,5,NA,NA,NA,0.179,0.525,0.618,0.67,NA,2.726,2.726
BCE4857,12,QUE,Aphanactis,villosa,T,BB,3,1,NA,4,NA,4,NA,0.062,0.231,0.229,0.253,NA,2.142,2.142
ATQ5697,12,QUE,Werneria,nubigena,T,BB,4,1,NA,5,NA,NA,NA,0.145,0.486,0.523,0.586,NA,2.428,2.428
AZT6482,12,QUE,Belonanthus,hispidus,T,BB,2,1,NA,0.3,NA,10,NA,0.045,0.253,0.275,0.261,NA,1.1119999999999999,1.1119999999999999
AIO3417,12,QUE,Euphorbia,huancachana,T,BB,1,1,NA,2,NA,5,NA,0.042,0.067,0.058,0.097,NA,2.188,2.188
BJH6832,12,QUE,Aphanactis,villosa,T,BB,1,3,NA,0.15,NA,5,NA,0.218,0.343,0.317,0.333,NA,3.507,3.507
BJL1279,12,QUE,Aphanactis,villosa,T,BB,1,2,NA,0.9,NA,5,NA,0.239,0.368,0.361,0.299,NA,4.092,4.092
BJP1274,12,QUE,Aphanactis,villosa,T,BB,1,1,NA,0.13,NA,5,NA,0.239,0.326,0.268,0.315,NA,5.446,5.446
AIU5769,12,QUE,Euphorbia,huancachana,T,BB,1,2,NA,2,NA,5,NA,0.035,0.082,0.068,0.041,NA,1.906,1.906
BJR3132,12,QUE,Euphorbia,huancachana,T,BB,4,2,NA,0.11,NA,NA,NA,0.045,0.243,0.224,0.242,NA,2.544,2.544
AJC2607,12,QUE,Oreithales,integrifolia,T,BB,5,2,NA,0.33,NA,1,NA,0.469,0.6,0.605,0.52,NA,4.203,4.203
BAR3619,12,ACJ,Lycopodium,clavatum,T,C,1,2,NA,22,10,NA,NA,0.15,0.202,0.135,0.197,NA,7.45,7.45
BHE1948,12,ACJ,Lycopodium,clavatum,T,C,3,1,NA,13,10,NA,NA,0.167,0.139,0.162,0.114,NA,7.671,7.671
AUQ9983,12,ACJ,Paspalum,bonplandianum,T,C,1,2,4,10,12,NA,NA,0.017,0.086,0.078,0.095,NA,1.697,1.697
ABO2241,12,ACJ,Halenia,umbellata,T,C,5,3,2,3,NA,NA,NA,0.055,0.208,0.211,0.218,NA,1.859,1.859
ACJ5842,12,ACJ,Halenia,umbellata,T,C,5,2,3,7,NA,NA,NA,0.065,0.125,0.108,0.092,NA,1.993,1.993
ACL0820,12,ACJ,Halenia,umbellata,T,C,5,2,4,7,NA,NA,NA,0.057,0.1,0.114,0.118,NA,1.715,1.715
ATL3676,12,ACJ,Paspalum,bonplandianum,T,C,5,1,1,18,NA,NA,NA,0.074,0.168,0.165,0.114,NA,6.359,6.359
ATC1189,12,ACJ,Halenia,umbellata,T,C,5,3,1,3,NA,NA,NA,0.05,0.231,0.241,0.232,NA,1.5439999999999998,1.5439999999999998
ASV2088,12,ACJ,Paspalum,bonplandianum,T,C,5,3,1,13,NA,NA,NA,0.076,0.188,0.218,0.186,NA,4.96,4.96
BAY7753,12,ACJ,Pernettya,prostrata,T,C,3,2,NA,24,NA,5,NA,0.102,0.565,0.551,0.511,NA,2.6879999999999997,2.6879999999999997
ALA5686,12,ACJ,Pernettya,prostrata,T,C,1,2,NA,41,NA,5,NA,0.083,0.452,0.417,0.396,NA,2.309,2.309
BAZ9444,12,ACJ,Pernettya,prostrata,T,C,3,1,NA,11,NA,5,NA,0.051,0.261,0.323,0.318,NA,1.808,1.808
AIR7210,12,QUE,Werneria,villosa,T,C,1,3,NA,2,NA,15,NA,0.07,0.332,0.288,0.254,NA,2.4499999999999997,2.4499999999999997
AWC5502,12,ACJ,Pernettya,prostrata,T,C,5,1,NA,7,NA,5,NA,0.062,0.211,0.204,0.179,NA,1.901,1.901
AUB2849,12,ACJ,Halenia,umbellata,T,C,4,3,4,18,NA,NA,NA,0.066,0.219,0.215,NA,NA,2.529,2.529
ADB5258,12,ACJ,Lachemilla,orbiculata,T,C,2,2,3,9,NA,NA,NA,0.164,0.225,0.224,197,NA,5.269,5.269
BJT8862,12,QUE,Euphorbia,huancachana,T,C,4,3,NA,0.1,NA,NA,NA,0.031,0.248,0.224,0.182,NA,1.6119999999999999,1.6119999999999999
AKM5792,12,QUE,Carex,pygmaea,T,BB,4,1,NA,4,NA,3,NA,0.117,0.187,0.184,0.19,NA,3.853,3.853
AVY2334,12,QUE,Antennaria,linearifolia,T,BB,1,2,NA,2,NA,3,NA,0.058,0.263,0.273,0.309,NA,2.21,2.21
AWA4195,12,QUE,Antennaria,linearifolia,T,BB,5,2,NA,2,NA,5,NA,0.153,0.286,0.248,0.23,NA,3.204,3.204
AVX8706,12,QUE,Antennaria,linearifolia,T,BB,1,1,NA,2,NA,5,NA,0.121,0.324,0.313,0.272,NA,3.512,3.512
AWU8380,12,QUE,Werneria,nubigena,T,BB,4,2,NA,62,NA,NA,NA,0.216,0.732,0.621,0.506,NA,3.504,3.504
AWX2425,12,QUE,Antennaria,linearifolia,T,BB,3,2,NA,2,NA,NA,NA,0.033,0.262,0.269,0.252,NA,0.907,0.907
AWY5774,12,QUE,Antennaria,linearifolia,T,BB,3,1,NA,1,NA,1,NA,0.041,0.313,0.36,0.312,NA,0.9410000000000001,0.9410000000000001
BDI1045,12,QUE,Werneria,villosa,T,BB,1,5,NA,0.15,NA,10,NA,0.052,0.204,0.292,0.207,NA,1.355,1.355
AUV5625,12,QUE,Antennaria,linearifolia,T,BB,1,4,NA,2,NA,5,NA,0.133,0.281,0.288,0.171,NA,2.375,2.375
BDG8135,12,QUE,Werneria,villosa,T,BB,1,3,NA,0.1,NA,10,NA,0.056,0.298,0.283,0.332,NA,0.994,0.994
BDK7065,12,QUE,Hypochaeris,taraxacoides,T,BB,4,1,NA,1,NA,2,NA,0.113,0.194,0.203,0.197,NA,2.064,2.064
BFL1270,12,QUE,Paspalum,bonplandianum,T,BB,1,3,NA,5,NA,NA,NA,0.05,0.149,0.13,0.11,NA,3.295,3.295
BEA0992,12,ACJ,Bromus,lanatus,T,BB,1,5,NA,11,NA,NA,NA,0.072,0.239,0.225,0.209,Site missing,3.499,3.499
BEG7090,12,QUE,Paspalum,bonplandianum,T,BB,1,4,NA,4,NA,3,NA,0.045,0.141,0.119,0.122,NA,3.662,3.662
AXD5189,12,QUE,Carex,boliviensis,T,BB,4,1,NA,6,NA,1,NA,0.027,0.149,0.168,0.165,NA,1.458,1.458
BEC5277,12,QUE,Paspalum,bonplandianum,T,BB,1,5,NA,7,NA,2,NA,0.044,0.106,0.107,0.149,NA,3.2609999999999997,3.2609999999999997
BFP8516,12,QUE,Paspalum,bonplandianum,T,BB,1,2,NA,4,NA,2,NA,0.028,0.159,0.146,0.123,NA,1.938,1.938
AKC4237,12,QUE,Anatherostipa,hans-meyeri,T,BB,5,2,NA,7,NA,10,NA,0.058,0.393,0.392,0.401,NA,1.484,1.484
BBT3329,12,QUE,Hypochaeris,taraxacoides,T,BB,4,2,NA,1,NA,3,NA,0.071,0.207,0.203,0.2,NA,0.811,0.811
BVJ5644,12,QUE,Bromus,lanatus,T,BB,2,5,NA,1,NA,1,NA,0.059,0.199,0.204,0.21,NA,3.093,3.093
AWJ3734,12,QUE,Oriotrophium,hieracioides,T,B,4,3,NA,7,NA,1,NA,0.303,0.386,0.375,0.382,NA,3.948,3.948
AKR3541,12,QUE,Oriotrophium,hieracioides,T,BB,2,1,NA,1,NA,1,NA,0.098,0.334,0.358,0.343,NA,2.14,2.14
BVN9793,12,QUE,Bromus,lanatus,T,BB,2,4,NA,1,NA,2,NA,0.05,0.177,0.166,0.18,NA,2.686,2.686
AKB2948,12,QUE,Oriotrophium,hieracioides,T,BB,2,3,NA,2,NA,1,NA,0.095,0.334,0.318,0.327,NA,2.592,2.592
AKA9802,12,QUE,Oriotrophium,hieracioides,T,BB,2,1,NA,2,NA,1,NA,0.227,0.408,0.374,0.387,NA,5.186,5.186
BVZ4102,12,QUE,Bromus,lanatus,T,BB,2,4,1,1,NA,1,NA,0.065,0.193,0.19,0.188,NA,3.491,3.491
AKD3292,12,QUE,Oriotrophium,hieracioides,T,BB,2,4,NA,0.3,NA,1,NA,0.306,0.606,0.37,0.409,NA,5.97,5.97
BWX1198,12,QUE,Oriotrophium,hieracioides,T,BB,2,5,NA,2,NA,1,NA,0.813,0.557,0.453,0.415,NA,14.126999999999999,14.126999999999999
BWV0127,12,QUE,Anatherostipa,hans-meyeri,T,BB,5,3,NA,6,NA,3,NA,0.028,0.247,0.265,0.204,NA,1.3539999999999999,1.3539999999999999
