country,course,project,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,Puna,T,AQA8489,2019,April,2019-04-10,1,TRE,C,1,Gramminoid,Poaceae,Agrostis trichodes,Agrostis,trichodes,4,8,3,3,0.007333333333333333,0.002,0.2404666666666667,120.23333333333335,0.27272727272727276,0.12400000000000001,NA,NA,NA
PE,Puna,T,AQB5286,2019,April,2019-04-12,1,TRE,C,1,Gramminoid,Poaceae,Agrostis trichodes,Agrostis,trichodes,2,10,4,4,0.00475,0.0015,0.2287,152.46666666666667,0.31578947368421056,0.10933333333333334,NA,NA,NA
PE,Puna,T,AQC1926,2019,April,2019-04-10,1,TRE,C,1,Gramminoid,Poaceae,Agrostis trichodes,Agrostis,trichodes,5,12,3,3,0.005666666666666667,0.005999999999999999,0.2723333333333333,45.38888888888889,1.0588235294117645,0.11333333333333333,NA,NA,NA
PE,Puna,T,AYN1100,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,5,60,1,1,1.329,0.329,23.5768,71.66200607902735,0.24755455229495862,0.49133333333333334,NA,NA,NA
PE,Puna,T,AYP1315,2019,April,2019-04-12,1,ACJ,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,41,2,2,0.1365,0.062,3.12625,50.4233870967742,0.45421245421245415,0.37266666666666665,NA,NA,NA
PE,Puna,T,AYQ7483,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,4,60,1,1,0.817,0.238,17.2961,72.67268907563025,0.2913096695226438,0.6063333333333334,NA,NA,NA
PE,Puna,T,AYR7396,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,3,52,1,1,0.514,0.162,11.5506,71.3,0.3151750972762646,0.436,NA,NA,NA
PE,Puna,T,AYS5797,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,2,40,1,1,0.741,0.208,14.6064,70.22307692307693,0.2807017543859649,0.47,NA,NA,NA
PE,Puna,T,AZI7432,2019,April,2019-04-10,1,ACJ,C,1,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,2,5,NA,24,0.0016666666666666668,2.0833333333333335e-4,0.136525,655.32,0.125,0.11766666666666667,NA,NA,NA
PE,Puna,T,AZJ4672,2019,April,2019-04-10,1,ACJ,C,1,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,3,3,NA,18,8.333333333333333e-4,NA,0.09802222222222222,NA,NA,0.10266666666666667,NA,NA,NA
PE,Puna,T,AZK6290,2019,April,2019-04-10,1,ACJ,C,1,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,1,1,NA,39,0.0016153846153846153,2.3076923076923076e-4,0.10232051282051281,443.38888888888886,0.14285714285714285,0.082,NA,NA,NA
PE,Puna,T,AZL3512,2019,April,2019-04-12,1,ACJ,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,54,2,2,0.1795,0.0665,3.9289,59.081203007518795,0.37047353760445684,0.5046666666666667,NA,NA,NA
PE,Puna,T,AZM0987,2019,April,2019-04-10,1,ACJ,C,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,4,24,1,1,0.261,0.109,6.2354,57.205504587155964,0.4176245210727969,0.4846666666666667,NA,NA,NA
PE,Puna,T,AZN0545,2019,April,2019-04-10,1,TRE,C,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,5,15,2,2,0.164,0.065,3.66445,56.37615384615384,0.39634146341463417,0.485,NA,NA,NA
PE,Puna,T,AZP9943,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio rhizomathus,Senecio,rhizomathus,4,2,3,3,0.09033333333333333,0.015333333333333332,2.6666,173.90869565217392,0.16974169741697415,0.29033333333333333,NA,NA,NA
PE,Puna,T,AZQ5453,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio rhizomathus,Senecio,rhizomathus,3,2,2,2,0.0555,0.017,1.8126,106.6235294117647,0.30630630630630634,0.25433333333333336,NA,NA,NA
PE,Puna,T,AZR3373,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio rhizomathus,Senecio,rhizomathus,1,3,2,2,0.048,0.0065,1.76255,271.1615384615385,0.13541666666666666,0.21000000000000002,NA,NA,NA
PE,Puna,T,AZS6241,2019,April,2019-04-10,1,ACJ,C,1,Forb,Asteraceae,Senecio rhizomathus,Senecio,rhizomathus,2,6,1,1,0.2,0.045,5.194,115.42222222222223,0.22499999999999998,0.29866666666666664,NA,NA,NA
PE,Puna,T,AZT7000,2019,April,2019-04-10,1,ACJ,C,1,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,5,5,NA,36,0.0012222222222222222,1.9444444444444446e-4,0.09637222222222222,495.6285714285714,0.15909090909090912,0.106,NA,NA,NA
PE,Puna,T,AZU2987,2019,April,2019-04-10,1,ACJ,C,1,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,4,3,NA,30,0.0013,6.666666666666667e-5,0.11309999999999999,1696.4999999999998,0.05128205128205129,0.12066666666666667,NA,NA,NA
PE,Puna,T,B,2019,April,2019-04-20,1,QUE,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,3,5,5,0.024,0.0106,0.65794,62.06981132075472,0.44166666666666665,0.43366666666666664,NA,NA,NA
PE,Puna,T,C,2019,April,2019-04-20,1,QUE,B,5,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,4,3,NA,70,3.1428571428571427e-4,1.4285714285714287e-4,0.029625714285714283,207.37999999999997,0.4545454545454546,0.12933333333333333,NA,NA,NA
PE,Puna,T,D,2019,April,2019-04-20,1,QUE,B,5,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,5,5,NA,95,2.9473684210526316e-4,2.105263157894737e-4,0.031018947368421052,147.34,0.7142857142857143,0.07933333333333334,NA,NA,NA
PE,Puna,T,E,2019,April,2019-04-20,1,QUE,B,3,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,5,3,7,7,0.004571428571428572,0.0012857142857142856,0.2634571428571429,204.91111111111115,0.28124999999999994,0.11233333333333333,NA,NA,NA
PE,Puna,T,F,2019,April,2019-04-20,1,QUE,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,5,6,5,5,0.0126,0.008400000000000001,0.5017400000000001,59.73095238095238,0.6666666666666667,0.261,NA,NA,NA
PE,Puna,T,FDO5094,2019,April,2019-04-16,1,WAY,B,1,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,1,24,5,NA,NA,NA,NA,NA,NA,0.247,NA,NA,NA
PE,Puna,T,FDP2851,2019,April,2019-04-16,1,WAY,B,2,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,5,26,1,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA
PE,Puna,T,FDQ0077,2019,April,2019-04-16,1,WAY,B,5,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,4,54,1,1,0.845,0.204,16.9018,82.85196078431373,0.24142011834319527,0.48833333333333334,NA,NA,NA
PE,Puna,T,FDR4283,2019,April,2019-04-16,1,WAY,B,2,Forb,Orchidaceae,Gomphichis valida,Gomphichis,valida,1,16,1,1,0.657,0.085,11.6003,136.47411764705882,0.1293759512937595,0.452,NA,NA,NA
PE,Puna,T,FDS7005,2019,April,2019-04-16,1,WAY,B,2,Forb,Orchidaceae,Gomphichis valida,Gomphichis,valida,2,16,1,1,0.94,0.146,14.8809,101.92397260273974,0.15531914893617021,0.545,NA,NA,NA
PE,Puna,T,FDT5880,2019,April,2019-04-16,1,WAY,B,2,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,4,31,1,1,0.253,0.094,11.860900000000001,126.17978723404256,0.3715415019762846,0.27033333333333337,NA,NA,NA
PE,Puna,T,FIY1619,2019,April,2019-04-16,1,WAY,B,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,4,29,5,5,0.023200000000000002,0.0068000000000000005,0.88006,129.4205882352941,0.29310344827586204,0.21133333333333335,NA,NA,NA
PE,Puna,T,FIZ0976,2019,April,2019-04-16,1,WAY,B,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,3,23,5,5,0.025,0.0064,0.97686,152.63437499999998,0.256,0.17966666666666667,NA,NA,NA
PE,Puna,T,FJA2640,2019,April,2019-04-16,1,WAY,B,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2,19,5,5,0.017599999999999998,0.0064,0.6491399999999999,101.42812499999998,0.3636363636363637,0.18433333333333332,NA,NA,NA
PE,Puna,T,FJB7226,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,4,24,1,1,0.041,0.016,2.5118,156.9875,0.3902439024390244,0.1753333333333333,NA,NA,NA
PE,Puna,T,FJC6193,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,5,16,1,1,0.047,0.016,2.5424,158.9,0.3404255319148936,0.214,NA,NA,NA
PE,Puna,T,FJD3156,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,3,19,1,1,0.045,0.02,2.8104,140.52,0.4444444444444445,0.16833333333333333,NA,NA,NA
PE,Puna,T,FJF3895,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,3,13,2,2,0.0365,0.0115,1.9555,170.04347826086956,0.31506849315068497,0.16633333333333333,NA,NA,NA
PE,Puna,T,FJG6580,2019,April,2019-04-16,1,WAY,B,5,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,51,8,8,0.011625,0.004875,0.406375,83.35897435897435,0.41935483870967744,0.3396666666666667,NA,NA,NA
PE,Puna,T,FJH2879,2019,April,2019-04-16,1,WAY,B,5,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,47,6,6,0.021166666666666667,0.010333333333333333,0.63375,61.33064516129033,0.4881889763779527,0.383,NA,NA,NA
PE,Puna,T,FJI6238,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,4,13,2,2,0.038,0.013,1.96805,151.38846153846154,0.34210526315789475,0.17433333333333334,NA,NA,NA
PE,Puna,T,FJJ2458,2019,April,2019-04-16,1,WAY,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,15,3,3,0.04666666666666667,0.009666666666666667,2.1726,224.75172413793103,0.20714285714285716,0.22533333333333333,NA,NA,NA
PE,Puna,T,FJK6487,2019,April,2019-04-16,1,WAY,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,5,21,1,1,0.211,0.036,6.9558,193.21666666666667,0.17061611374407581,0.4806666666666667,NA,NA,NA
PE,Puna,T,FJM1448,2019,April,2019-04-16,1,WAY,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,14,3,3,0.04033333333333333,0.008,1.6759666666666666,209.4958333333333,0.19834710743801653,0.242,NA,NA,NA
PE,Puna,T,FJN3195,2019,April,2019-04-16,1,WAY,B,4,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,4,51,1,1,0.7,0.022,15.3289,696.7681818181819,0.03142857142857143,0.5086666666666667,NA,NA,NA
PE,Puna,T,FJO7149,2019,April,2019-04-16,1,WAY,B,4,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,5,15,1,1,0.275,0.083,6.5111,78.44698795180723,0.3018181818181818,0.4116666666666667,NA,NA,NA
PE,Puna,T,FJP6244,2019,April,2019-04-16,1,WAY,B,4,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,2,45,1,1,0.769,0.22,17.6699,80.31772727272727,0.2860858257477243,0.4646666666666667,NA,NA,NA
PE,Puna,T,FJQ2732,2019,April,2019-04-16,1,WAY,B,4,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,3,45,1,1,0.64,0.18,13.2981,73.87833333333333,0.28125,0.33699999999999997,NA,NA,NA
PE,Puna,T,FJR3802,2019,April,2019-04-16,1,WAY,B,4,Forb,Asteraceae,Senecio burkartii,Senecio,burkartii,1,14,1,1,0.0377,0.126,8.8173,69.97857142857143,3.3421750663129974,0.44533333333333336,NA,NA,NA
PE,Puna,T,FJT4717,2019,April,2019-04-16,1,WAY,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,15,3,3,0.051666666666666666,0.011666666666666667,2.235,191.57142857142856,0.22580645161290325,0.22866666666666666,NA,NA,NA
PE,Puna,T,FJU7936,2019,April,2019-04-16,1,WAY,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,10,1,1,0.263,0.038,8.1479,214.41842105263157,0.1444866920152091,0.38433333333333336,NA,NA,NA
PE,Puna,T,FJV3038,2019,April,2019-04-16,1,WAY,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,13,3,3,0.05466666666666667,0.011666666666666667,2.4953,213.88285714285712,0.21341463414634146,0.221,NA,NA,NA
PE,Puna,T,FJW7558,2019,April,2019-04-16,1,WAY,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,3,10,1,1,0.199,0.038,6.7738,178.2578947368421,0.19095477386934673,0.335,NA,NA,NA
PE,Puna,T,FJX5466,2019,April,2019-04-16,1,WAY,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,5,17,3,3,0.048666666666666664,0.011000000000000001,2.0508,186.43636363636364,0.22602739726027402,0.22166666666666668,NA,NA,NA
PE,Puna,T,FJY5375,2019,April,2019-04-16,1,WAY,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,4,20,1,1,0.567,0.079,15.5621,196.9886075949367,0.13932980599647268,0.506,NA,NA,NA
PE,Puna,T,FKA4015,2019,April,2019-04-16,1,WAY,B,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,1,14,1,1,0.267,0.05,7.9806,159.612,0.18726591760299627,0.35733333333333334,NA,NA,NA
PE,Puna,T,FKB2403,2019,April,2019-04-16,1,WAY,B,4,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,5,16,1,1,0.091,0.036,4.2593,118.31388888888888,0.3956043956043956,0.25,NA,NA,NA
PE,Puna,T,FKC1700,2019,April,2019-04-16,1,WAY,B,4,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,4,17,1,1,0.16,0.058,6.7294,116.02413793103447,0.3625,0.32266666666666666,NA,NA,NA
PE,Puna,T,FKD3920,2019,April,2019-04-16,1,WAY,B,4,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,1,22.5,1,1,0.184,0.061,7.7822,127.57704918032786,0.33152173913043476,0.27399999999999997,NA,NA,NA
PE,Puna,T,FKE1037,2019,April,2019-04-16,1,WAY,B,4,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,3,19,1,1,0.121,0.046,5.3642,116.61304347826088,0.38016528925619836,0.26533333333333337,NA,NA,NA
PE,Puna,T,FKF6534,2019,April,2019-04-16,1,WAY,B,4,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,2,33.5,1,1,0.306,0.118,14.7902,125.34067796610171,0.3856209150326797,0.2916666666666667,NA,NA,NA
PE,Puna,T,FKH6893,2019,April,2019-04-16,1,WAY,B,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,3,14,1,1,0.142,0.012,4.0628,338.56666666666666,0.08450704225352114,0.2733333333333334,NA,NA,NA
PE,Puna,T,FKI3350,2019,April,2019-04-16,1,WAY,B,1,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,4,13,1,1,0.258,0.029,5.8897,203.09310344827585,0.1124031007751938,0.38766666666666666,NA,NA,NA
PE,Puna,T,FKJ1071,2019,April,2019-04-16,1,WAY,B,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,2,20,1,1,0.409,0.045,9.493,210.95555555555558,0.11002444987775062,0.33333333333333337,NA,NA,NA
PE,Puna,T,FKK8906,2019,April,2019-04-16,1,WAY,B,1,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,3,19,1,1,0.327,0.042,6.941,165.26190476190476,0.12844036697247707,0.439,NA,NA,NA
PE,Puna,T,FKL1805,2019,April,2019-04-16,1,WAY,B,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,1,12,1,1,0.179,0.021,4.9489,235.66190476190476,0.11731843575418996,0.31966666666666665,NA,NA,NA
PE,Puna,T,FKM7824,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,3,22,1,1,0.043,0.02,3.1344,156.72,0.4651162790697675,0.187,NA,NA,NA
PE,Puna,T,FKO3084,2019,April,2019-04-16,1,WAY,B,1,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,2,23,1,1,0.876,0.101,14.7645,146.18316831683168,0.11529680365296804,0.6136666666666667,NA,NA,NA
PE,Puna,T,FKP4187,2019,April,2019-04-16,1,WAY,B,1,Forb,Orchidaceae,Cyrtochilum mystacinum,Cyrtochilum,mystacinum,2,6,1,1,0.283,0.046,5.8136,126.38260869565218,0.16254416961130744,0.503,NA,NA,NA
PE,Puna,T,FKQ6605,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,4,34,1,1,0.198,0.072,11.0121,152.94583333333335,0.3636363636363636,0.27066666666666667,NA,NA,NA
PE,Puna,T,FKR1546,2019,April,2019-04-16,1,WAY,B,1,Forb,Orchidaceae,Cyrtochilum mystacinum,Cyrtochilum,mystacinum,1,17,1,1,0.714,0.099,13.6966,138.34949494949495,0.13865546218487396,0.5693333333333334,NA,NA,NA
PE,Puna,T,FKS4020,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,3,24,1,1,0.275,0.095,12.5392,131.99157894736842,0.3454545454545454,0.284,NA,NA,NA
PE,Puna,T,FKT5275,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,1,22,1,1,0.264,0.064,10.276,160.5625,0.24242424242424243,0.28933333333333333,NA,NA,NA
PE,Puna,T,FKV4075,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,2,19,1,1,0.246,0.077,9.8563,128.0038961038961,0.3130081300813008,0.2836666666666667,NA,NA,NA
PE,Puna,T,FKW3568,2019,April,2019-04-16,1,WAY,B,1,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,4,35,5,5,0.0258,0.0104,0.88948,85.52692307692308,0.40310077519379844,0.274,NA,NA,NA
PE,Puna,T,FKX1538,2019,April,2019-04-16,1,WAY,B,3,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,5,20,1,1,0.188,0.056,8.3935,149.88392857142856,0.2978723404255319,0.2886666666666667,NA,NA,NA
PE,Puna,T,FKY1055,2019,April,2019-04-16,1,WAY,B,1,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,3,59,6,6,0.014499999999999999,0.005999999999999999,0.42396666666666666,70.66111111111111,0.41379310344827586,0.26566666666666666,NA,NA,NA
PE,Puna,T,FKZ5483,2019,April,2019-04-16,1,WAY,B,1,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,5,31,5,5,0.03,0.011,0.835,75.9090909090909,0.36666666666666664,0.33999999999999997,NA,NA,NA
PE,Puna,T,FLA2825,2019,April,2019-04-16,1,WAY,B,1,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,2,23,5,NA,NA,NA,NA,NA,NA,0.25766666666666665,NA,NA,NA
PE,Puna,T,FLJ7063,2019,April,2019-04-16,1,WAY,C,1,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,1,2.5,5,5,0.0372,0.0052,1.19252,229.33076923076925,0.13978494623655915,0.116,NA,NA,NA
PE,Puna,T,FLK8957,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,1,48,1,1,0.162,0.053,6.064,114.41509433962264,0.32716049382716045,0.269,NA,NA,NA
PE,Puna,T,FLL4088,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,4,30,2,2,0.064,0.0215,2.58035,120.01627906976746,0.33593749999999994,0.26566666666666666,NA,NA,NA
PE,Puna,T,FLM3927,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,30,2,2,0.0915,0.0305,3.9259,128.71803278688526,0.3333333333333333,0.23833333333333334,NA,NA,NA
PE,Puna,T,FLN5940,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,3,42,2,2,0.106,0.033,3.758,113.87878787878788,0.3113207547169812,0.28933333333333333,NA,NA,NA
PE,Puna,T,FLO3872,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,38,1,1,0.138,0.043,6.8567,159.45813953488374,0.31159420289855067,0.241,NA,NA,NA
PE,Puna,T,FLQ1950,2019,April,2019-04-15,1,WAY,C,4,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,1,3,NA,15,8.666666666666666e-4,0,0.05570666666666667,Inf,0,0.13033333333333333,NA,NA,NA
PE,Puna,T,FLR3291,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,1,24,4,4,0.03125,0.01125,1.5194,135.0577777777778,0.36,0.18433333333333332,NA,NA,NA
PE,Puna,T,FLS7573,2019,April,2019-04-16,1,WAY,C,4,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,4,6,NA,25,0.00172,3.2e-4,0.106832,333.84999999999997,0.186046511627907,0.14033333333333334,NA,NA,NA
PE,Puna,T,FLT3233,2019,April,2019-04-16,1,WAY,C,4,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,5,6,NA,19,0.002210526315789474,4.210526315789474e-4,0.15738947368421052,373.79999999999995,0.19047619047619047,0.25,NA,NA,NA
PE,Puna,T,FLU4909,2019,April,2019-04-16,1,WAY,C,4,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,3,5,NA,35,0.0010285714285714284,2.2857142857142857e-4,0.07578,331.5375,0.22222222222222227,0.14,NA,NA,NA
PE,Puna,T,FLV2880,2019,April,2019-04-16,1,WAY,C,4,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,2,3,NA,21,0.0013333333333333333,2.8571428571428574e-4,0.09646190476190476,337.6166666666666,0.2142857142857143,0.149,NA,NA,NA
PE,Puna,T,FLX1843,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,3,37,5,5,0.0366,0.0134,1.11276,83.04179104477612,0.366120218579235,0.37133333333333335,NA,NA,NA
PE,Puna,T,FLY1765,2019,April,2019-04-16,1,WAY,C,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,5,18.5,1,1,0.416,0.059,7.9317,134.435593220339,0.14182692307692307,0.56466666666666665,NA,NA,NA
PE,Puna,T,FLZ4025,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,4,40,5,5,0.036199999999999996,0.0114,1.1699,102.62280701754385,0.31491712707182323,0.4563333333333333,NA,NA,NA
PE,Puna,T,FMA0137,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,1,33,5,5,0.027000000000000003,0.0094,0.9608800000000001,102.22127659574468,0.3481481481481481,0.42233333333333334,NA,NA,NA
PE,Puna,T,FMB6780,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,5,22,5,5,0.019200000000000002,0.007000000000000001,0.65644,93.77714285714285,0.36458333333333337,0.32233333333333336,NA,NA,NA
PE,Puna,T,FMC0113,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2,30,5,5,0.0396,0.0092,1.16948,127.11739130434783,0.2323232323232323,0.5153333333333333,NA,NA,NA
PE,Puna,T,FME2582,2019,April,2019-04-16,1,WAY,C,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,4,19,1,1,0.398,0.049,8.565,174.79591836734693,0.12311557788944723,0.295,NA,NA,NA
PE,Puna,T,FMF5969,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,4,28,3,3,0.06,0.019,2.5215333333333336,132.7122807017544,0.31666666666666665,0.22033333333333333,NA,NA,NA
PE,Puna,T,FMG9360,2019,April,2019-04-16,1,WAY,C,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,3,13,1,1,0.225,0.027,5.5452,205.3777777777778,0.12,0.5206666666666667,NA,NA,NA
PE,Puna,T,FMH1389,2019,April,2019-04-16,1,WAY,C,4,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,3,52,1,1,0.955,0.347,16.0644,46.29510086455331,0.3633507853403141,0.7346666666666667,NA,NA,NA
PE,Puna,T,FMI4912,2019,April,2019-04-16,1,WAY,C,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,2,17,1,1,0.26,0.031,5.774,186.25806451612902,0.11923076923076922,0.529,NA,NA,NA
PE,Puna,T,FMJ5761,2019,April,2019-04-16,1,WAY,C,5,Forb,Orchidaceae,Pterichis sp1,Pterichis,sp1,1,12,1,1,0.241,0.034,5.8247,171.31470588235294,0.14107883817427389,0.5393333333333333,NA,NA,NA
PE,Puna,T,FML2047,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,3,40,3,3,0.07266666666666667,0.022000000000000002,2.5741666666666667,117.00757575757575,0.30275229357798167,0.26366666666666666,NA,NA,NA
PE,Puna,T,FMM0655,2019,April,2019-04-16,1,WAY,C,4,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,3,35,5,5,0.0212,0.0092,0.76838,83.5195652173913,0.4339622641509434,0.8626666666666667,NA,NA,NA
PE,Puna,T,FMN7027,2019,April,2019-04-16,1,WAY,C,2,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,26,4,4,0.03875,0.01175,1.777775,151.3,0.3032258064516129,0.158,NA,NA,NA
PE,Puna,T,FMO1092,2019,April,2019-04-16,1,WAY,C,4,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,2,131,5,5,0.0308,0.0124,0.8351000000000001,67.3467741935484,0.40259740259740256,0.7833333333333333,NA,NA,NA
